target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale
core::result::Result::or_else,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:higher_order_contract,,,"result is Err ==> op.requires((result->Err_0,)); result is Err ==> forall|res1: Result<T, F>, res2: Result<T, F>| #![trigger op.ensures((result->Err_0,), res1), op.ensures((result->Err_0,), res2)] op.ensures((result->Err_0,), res1) && op.ensures((result->Err_0,), res2) ==> res1 == res2","result is Ok ==> res == Result::<T, F>::Ok(result->Ok_0); result is Err ==> op.ensures((result->Err_0,), res)","pub assume_specification<T, E, F, O>[ Result::<T, E>::or_else ](
    result: Result<T, E>,
    op: O,
) -> (res: Result<T, F>)
where
    O: FnOnce(E) -> Result<T, F>,
    requires
        result is Err ==> op.requires((result->Err_0,)),
        result is Err ==> forall|res1: Result<T, F>, res2: Result<T, F>|
            #![trigger op.ensures((result->Err_0,), res1),
                       op.ensures((result->Err_0,), res2)]
            op.ensures((result->Err_0,), res1)
                && op.ensures((result->Err_0,), res2)
                ==> res1 == res2,
    ensures
        result is Ok ==> res == Result::<T, F>::Ok(result->Ok_0),
        result is Err ==> op.ensures((result->Err_0,), res),
;",The source preserves Ok and returns op's result for Err. The conditional single-valued requirement makes the active closure contract determine the observable result.
core::result::Result::unwrap_or_else,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unknown,ok_inconclusive,0,0,0,classification:higher_order_contract;determinism_not_proved:unknown,,,"result is Err ==> op.requires((result->Err_0,))","result is Ok ==> res == result->Ok_0; result is Err ==> op.ensures((result->Err_0,), res)","pub assume_specification<T, E, F>[ Result::<T, E>::unwrap_or_else ](
    result: Result<T, E>,
    op: F,
) -> (res: T)
where
    F: FnOnce(E) -> T,
    requires
        result is Err ==> op.requires((result->Err_0,)),
    ensures
        result is Ok ==> res == result->Ok_0,
        result is Err ==> op.ensures((result->Err_0,), res),
;",The source returns the Ok payload unchanged and invokes op only for Err. Moving the FnOnce bound to a where clause avoids the runner's generic-arrow parsing ambiguity without imposing an artificial single-valuedness restriction on valid closure contracts.
core::slice::chunk_by,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,The source only constructs an opaque ChunkBy. Current vstd has no public view or IteratorSpec model relating its emitted chunks to the slice and predicate.
core::slice::chunk_by_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,"ChunkByMut is opaque and yields mutable subslices. Current vstd cannot express its partitioning, disjointness, and eventual mutation of the borrowed slice."
core::slice::fill_with,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,"The method repeatedly invokes a zero-argument FnMut whose outputs may depend on evolving mutable captures. Existing vstd closure contracts cannot express the call trace or closure-state transitions needed to characterize the ordered final slice. Requiring one possible output would impose an artificial domain, while length preservation alone is redundant for a mutable slice."
core::slice::is_sorted_by,data_structure,,2,add_spec,add_spec,assume_specification,True,verus_error,,,0,0,0,checker_status:verus_error;classification:higher_order_contract,,,"forall|i: int| 0 <= i && i + 1 < slice@.len() ==> #[trigger] compare.requires((&slice@[i], &slice@[i + 1]))","ret ==> (forall|i: int| 0 <= i && i + 1 < slice@.len() ==> #[trigger] compare.ensures((&slice@[i], &slice@[i + 1]), true)); !ret ==> (exists|bad: int| { &&& 0 <= bad &&& bad + 1 < slice@.len() &&& #[trigger] compare.ensures((&slice@[bad], &slice@[bad + 1]), false) &&& forall|i: int| 0 <= i < bad ==> #[trigger] compare.ensures((&slice@[i], &slice@[i + 1]), true) })","pub assume_specification<'a, T, F>[ <[T]>::is_sorted_by::<F> ](
    slice: &'a [T],
    compare: F,
) -> (ret: bool)
where
    F: FnMut(&'a T, &'a T) -> bool,
    requires
        forall|i: int| 0 <= i && i + 1 < slice@.len() ==>
            #[trigger] compare.requires((&slice@[i], &slice@[i + 1])),
    ensures
        ret ==> (forall|i: int| 0 <= i && i + 1 < slice@.len() ==>
            #[trigger] compare.ensures((&slice@[i], &slice@[i + 1]), true)),
        !ret ==> (exists|bad: int| {
            &&& 0 <= bad
            &&& bad + 1 < slice@.len()
            &&& #[trigger] compare.ensures(
                (&slice@[bad], &slice@[bad + 1]),
                false,
            )
            &&& forall|i: int| 0 <= i < bad ==>
                #[trigger] compare.ensures(
                    (&slice@[i], &slice@[i + 1]),
                    true,
                )
        }),
;",The source applies compare to adjacent pairs in order through Iterator::all. Success records true for every pair; failure identifies the first false pair and records true outcomes for its prefix. Explicit triggers make the quantified clauses typecheck.
core::slice::partition_point,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:higher_order_contract,,,"forall|i: int| 0 <= i < slice@.len() ==> { &&& #[trigger] pred.requires((&slice@[i],)) &&& exists|outcome: bool| #[trigger] pred.ensures((&slice@[i],), outcome) }; forall|i: int, first: bool, second: bool| #![trigger pred.ensures((&slice@[i],), first), pred.ensures((&slice@[i],), second)] 0 <= i < slice@.len() && pred.ensures((&slice@[i],), first) && pred.ensures((&slice@[i],), second) ==> first == second; forall|i: int, j: int, left: bool, right: bool| #![trigger pred.ensures((&slice@[i],), left), pred.ensures((&slice@[j],), right)] 0 <= i < j < slice@.len() && pred.ensures((&slice@[i],), left) && pred.ensures((&slice@[j],), right) ==> (right ==> left)","(ret as int) <= slice@.len(); ret > 0 ==> pred.ensures((&slice@[(ret - 1) as int],), true); (ret as int) < slice@.len() ==> pred.ensures((&slice@[ret as int],), false)","pub assume_specification<T, P>[ <[T]>::partition_point::<P> ](
    slice: &[T],
    pred: P,
) -> (ret: usize)
where
    P: FnMut(&T) -> bool,
    requires
        forall|i: int| 0 <= i < slice@.len() ==> {
            &&& #[trigger] pred.requires((&slice@[i],))
            &&& exists|outcome: bool|
                #[trigger] pred.ensures((&slice@[i],), outcome)
        },
        forall|i: int, first: bool, second: bool|
            #![trigger pred.ensures((&slice@[i],), first),
                       pred.ensures((&slice@[i],), second)]
            0 <= i < slice@.len()
            && pred.ensures((&slice@[i],), first)
            && pred.ensures((&slice@[i],), second) ==>
                first == second,
        forall|i: int, j: int, left: bool, right: bool|
            #![trigger pred.ensures((&slice@[i],), left),
                       pred.ensures((&slice@[j],), right)]
            0 <= i < j < slice@.len()
            && pred.ensures((&slice@[i],), left)
            && pred.ensures((&slice@[j],), right) ==>
                (right ==> left),
    ensures
        (ret as int) <= slice@.len(),
        ret > 0 ==> pred.ensures((&slice@[(ret - 1) as int],), true),
        (ret as int) < slice@.len() ==>
            pred.ensures((&slice@[ret as int],), false),
;","A total, deterministic, monotone predicate relation formalizes the documented partition domain. The bounded result is uniquely characterized by a true predecessor and a false element at the returned index, covering empty, all-true, and all-false slices."
core::slice::rsplit,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,"The function only constructs a lazy RSplit; its chunks depend on future, potentially stateful FnMut calls, and vstd has no public RSplit iterator model relating those calls to the source slice."
core::slice::rsplit_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,"A useful contract must model lazy predicate calls, disjoint mutable subslices, and their eventual recomposition into final(self); current vstd provides no such RSplitMut prophecy model."
core::slice::rsplitn,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,RSplitN wraps the unmodeled lazy RSplit iterator. Expressing its item limit and final remainder still requires a prophetic iterator model tied to the FnMut call trace.
core::slice::rsplitn_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,"The implementation wraps RSplitMut, so a useful specification needs both a prophetic FnMut call trace and a model reconnecting yielded mutable subslices to final(self), neither of which exists publicly in vstd."
core::slice::sort_unstable_by,data_structure,,2,add_spec,add_spec,assume_specification,True,verus_error,,,0,0,0,checker_status:verus_error;classification:higher_order_contract,,,"old(slice)@.len() > 1 ==> forall|a: T, b: T| old(slice)@.contains(a) && old(slice)@.contains(b) ==> compare.requires((&a, &b))",final(slice)@.to_multiset() =~= old(slice)@.to_multiset(),"pub assume_specification<T, F>[
    <[T]>::sort_unstable_by::<F>
](
    slice: &mut [T],
    compare: F,
)
where
    F: FnMut(&T, &T) -> core::cmp::Ordering,
    requires
        old(slice)@.len() > 1 ==> forall|a: T, b: T|
            old(slice)@.contains(a) && old(slice)@.contains(b)
                ==> compare.requires((&a, &b)),
    ensures
        final(slice)@.to_multiset() =~= old(slice)@.to_multiset(),
;","Moving the exact FnMut bound to the where-clause avoids the target-bracket parsing failure. On normal return the implementation only permutes the original elements, justifying extensional multiset equality without assuming comparator consistency or claiming sortedness."
core::slice::sort_unstable_by_key,data_structure,,2,add_spec,add_spec,assume_specification,True,verus_error,,,0,0,0,checker_status:verus_error;classification:higher_order_contract,,,"old(slice)@.len() > 1 ==> forall|a: T| old(slice)@.contains(a) ==> f.requires((&a,))",final(slice)@.to_multiset() =~= old(slice)@.to_multiset(),"pub assume_specification<T, K, F>[
    <[T]>::sort_unstable_by_key::<K, F>
](slice: &mut [T], f: F)
where
    F: FnMut(&T) -> K,
    K: core::cmp::Ord,
    requires
        old(slice)@.len() > 1 ==> forall|a: T|
            old(slice)@.contains(a) ==> f.requires((&a,)),
    ensures
        final(slice)@.to_multiset() =~= old(slice)@.to_multiset(),
;","Moving the FnMut bound to the where-clause avoids the target-bracket parser failure. The guarded callback requirement applies only when sorting can invoke the key extractor, while normal completion preserves the original element multiset. Stateful key extraction prevents a sound general sortedness postcondition."
core::slice::split_inclusive_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,Behavior is deferred to an iterator yielding mutable subslices. Relating those prophetic mutations to the original slice and the evolving FnMut predicate requires a missing mutable-iterator model.
core::slice::split_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,The returned iterator exposes mutable subslices while retaining separators. Current vstd cannot connect its future items and mutations to predicate calls and final(self).
core::slice::splitn_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,The source wraps split_mut with a result-count limit. A useful contract therefore inherits the unavailable prophetic mutable-subslice and ordered FnMut-call model.
std::panic::catch_unwind,other,,2,add_spec,skip,none,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"The observable return type expands to Result<R, Box<dyn Any + Send>>, which Verus cannot elaborate because it does not support trait objects with multiple traits. Weakening or erasing the Err payload would not match catch_unwind's signature, so no useful typechecking contract exists in current vstd vocabulary."
std::panic::take_hook,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,"The source replaces hidden process-global hook state and returns the previous function object. vstd has no public hook-state or callable-identity model, and the function may panic on a panicking thread."
core::slice::binary_search_by,data_structure,,2,add_spec,add_spec,assume_specification,True,verus_error,,,0,0,0,checker_status:verus_error;classification:higher_order_contract,borrowed_key_uniqueness_precondition,,"forall|i: int| 0 <= i < slice@.len() ==> { &&& #[trigger] f.requires((&slice@[i],)) &&& exists|ord: Ordering| #[trigger] f.ensures((&slice@[i],), ord) }; forall|i: int, left: Ordering, right: Ordering| 0 <= i < slice@.len() && f.ensures((&slice@[i],), left) && f.ensures((&slice@[i],), right) ==> left == right; forall|i: int, j: int, left: Ordering, right: Ordering| 0 <= i < j < slice@.len() && f.ensures((&slice@[i],), left) && f.ensures((&slice@[j],), right) ==> left == Ordering::Less || right == Ordering::Greater || left == right","match result {
    Result::Ok(index) => {
        &&& (index as int) < slice@.len()
        &&& f.ensures((&slice@[index as int],), Ordering::Equal)
        &&& forall|i: int| #![auto]
            i > index as int && slice@.len() > i ==>
                f.ensures((&slice@[i],), Ordering::Greater)
    },
    Result::Err(index) => {
        &&& (index as int) <= slice@.len()
        &&& forall|i: int| #![auto]
            i >= 0 && index as int > i ==>
                f.ensures((&slice@[i],), Ordering::Less)
        &&& forall|i: int| #![auto]
            i >= index as int && slice@.len() > i ==>
                f.ensures((&slice@[i],), Ordering::Greater)
    },
}","pub assume_specification<'a, T, F>[ <[T]>::binary_search_by ](
    slice: &'a [T],
    f: F,
) -> (result: Result<usize, usize>)
where
    F: FnMut(&'a T) -> Ordering,
    requires
        forall|i: int| 0 <= i < slice@.len() ==> {
            &&& #[trigger] f.requires((&slice@[i],))
            &&& exists|ord: Ordering| #[trigger] f.ensures((&slice@[i],), ord)
        },
        forall|i: int, left: Ordering, right: Ordering|
            0 <= i < slice@.len()
            && f.ensures((&slice@[i],), left)
            && f.ensures((&slice@[i],), right) ==>
                left == right,
        forall|i: int, j: int, left: Ordering, right: Ordering|
            0 <= i < j < slice@.len()
            && f.ensures((&slice@[i],), left)
            && f.ensures((&slice@[j],), right) ==>
                left == Ordering::Less
                || right == Ordering::Greater
                || left == right,
    ensures
        match result {
            Result::Ok(index) => {
                &&& (index as int) < slice@.len()
                &&& f.ensures((&slice@[index as int],), Ordering::Equal)
                &&& forall|i: int| #![auto]
                    i > index as int && slice@.len() > i ==>
                        f.ensures((&slice@[i],), Ordering::Greater)
            },
            Result::Err(index) => {
                &&& (index as int) <= slice@.len()
                &&& forall|i: int| #![auto]
                    i >= 0 && index as int > i ==>
                        f.ensures((&slice@[i],), Ordering::Less)
                &&& forall|i: int| #![auto]
                    i >= index as int && slice@.len() > i ==>
                        f.ensures((&slice@[i],), Ordering::Greater)
            },
        },
;","For a total, functional, monotone comparator specification, the source advances past Less and Equal elements. It therefore returns the rightmost Equal index or the unique Less/Greater partition boundary."
core::slice::binary_search_by_key,data_structure,,3,add_spec,add_spec,assume_specification,True,verus_error,,,0,0,0,checker_status:verus_error;classification:higher_order_contract;structured_contract_mismatch,,,"forall|i: int| 0 <= i < slice@.len() ==> f.requires((&slice@[i],))","slice.len() == 0 ==> result == Result::<usize, usize>::Err(0); result is Ok ==> result->Ok_0 < slice.len() && exists|key: B| f.ensures((&slice@[result->Ok_0 as int],), key) && call_ensures(<B as core::cmp::Ord>::cmp, (&key, b), Ordering::Equal); result is Err ==> result->Err_0 <= slice.len()","pub assume_specification<'a, T, B: core::cmp::Ord, F: FnMut(&'a T) -> B>[ <[T]>::binary_search_by_key ](
    slice: &'a [T],
    b: &B,
    f: F,
) -> (result: Result<usize, usize>)
    requires
        forall|i: int| 0 <= i < slice@.len() ==> f.requires((&slice@[i],)),
    ensures
        slice.len() == 0 ==> result == Result::<usize, usize>::Err(0),
        result is Ok ==> {
            &&& result->Ok_0 < slice.len()
            &&& exists|key: B| {
                &&& f.ensures((&slice@[result->Ok_0 as int],), key)
                &&& call_ensures(
                    <B as core::cmp::Ord>::cmp,
                    (&key, b),
                    Ordering::Equal,
                )
            }
        },
        result is Err ==> result->Err_0 <= slice.len(),
;","The implementation delegates to binary_search_by using the extracted key's Ord comparison, which callable ensures relations can expose."
core::slice::is_sorted_by_key,data_structure,,2,add_spec,add_spec,assume_specification,True,verus_error,,,0,0,0,checker_status:verus_error;classification:higher_order_contract;structured_contract_mismatch,,,"K::obeys_partial_cmp_spec(); forall|i: int| 0 <= i < slice@.len() ==> #[trigger] f.requires((&slice@[i],)); forall|i: int, left1: K, right1: K, left2: K, right2: K| #![trigger f.ensures((&slice@[i],), left1), f.ensures((&slice@[i + 1],), right1), f.ensures((&slice@[i],), left2), f.ensures((&slice@[i + 1],), right2)] 0 <= i && i + 1 < slice@.len() && f.ensures((&slice@[i],), left1) && f.ensures((&slice@[i + 1],), right1) && f.ensures((&slice@[i],), left2) && f.ensures((&slice@[i + 1],), right2) ==> ((left1.partial_cmp_spec(&right1) matches Some(core::cmp::Ordering::Less | core::cmp::Ordering::Equal)) == (left2.partial_cmp_spec(&right2) matches Some(core::cmp::Ordering::Less | core::cmp::Ordering::Equal)))","ret ==> (exists|keys: Seq<K>| { &&& keys.len() == slice@.len() &&& forall|i: int| 0 <= i < keys.len() ==> #[trigger] f.ensures((&slice@[i],), keys[i]) &&& forall|i: int| 0 <= i && i + 1 < keys.len() ==> (#[trigger] keys[i].partial_cmp_spec(&keys[i + 1]) matches Some(core::cmp::Ordering::Less | core::cmp::Ordering::Equal)) }); !ret ==> (exists|bad: int, keys: Seq<K>| { &&& 0 <= bad &&& bad + 1 < slice@.len() &&& keys.len() == bad + 2 &&& forall|i: int| 0 <= i < keys.len() ==> #[trigger] f.ensures((&slice@[i],), keys[i]) &&& forall|i: int| 0 <= i < bad ==> (#[trigger] keys[i].partial_cmp_spec(&keys[i + 1]) matches Some(core::cmp::Ordering::Less | core::cmp::Ordering::Equal)) &&& !(#[trigger] keys[bad].partial_cmp_spec(&keys[bad + 1]) matches Some(core::cmp::Ordering::Less | core::cmp::Ordering::Equal)) })","pub assume_specification<'a, T, F, K>[ <[T]>::is_sorted_by_key::<F, K> ](
    slice: &'a [T],
    f: F,
) -> (ret: bool)
where
    F: FnMut(&'a T) -> K,
    K: PartialOrd,
    requires
        K::obeys_partial_cmp_spec(),
        forall|i: int| 0 <= i < slice@.len() ==>
            #[trigger] f.requires((&slice@[i],)),
        forall|i: int, left1: K, right1: K, left2: K, right2: K|
            #![trigger
                f.ensures((&slice@[i],), left1),
                f.ensures((&slice@[i + 1],), right1),
                f.ensures((&slice@[i],), left2),
                f.ensures((&slice@[i + 1],), right2)
            ]
            0 <= i
                && i + 1 < slice@.len()
                && f.ensures((&slice@[i],), left1)
                && f.ensures((&slice@[i + 1],), right1)
                && f.ensures((&slice@[i],), left2)
                && f.ensures((&slice@[i + 1],), right2)
                ==> (
                    (left1.partial_cmp_spec(&right1) matches Some(
                        core::cmp::Ordering::Less | core::cmp::Ordering::Equal,
                    ))
                    == (left2.partial_cmp_spec(&right2) matches Some(
                        core::cmp::Ordering::Less | core::cmp::Ordering::Equal,
                    ))
                ),
    ensures
        ret ==> (exists|keys: Seq<K>| {
            &&& keys.len() == slice@.len()
            &&& forall|i: int| 0 <= i < keys.len() ==>
                #[trigger] f.ensures((&slice@[i],), keys[i])
            &&& forall|i: int| 0 <= i && i + 1 < keys.len() ==> (
                #[trigger] keys[i].partial_cmp_spec(&keys[i + 1]) matches Some(
                    core::cmp::Ordering::Less | core::cmp::Ordering::Equal,
                )
            )
        }),
        !ret ==> (exists|bad: int, keys: Seq<K>| {
            &&& 0 <= bad
            &&& bad + 1 < slice@.len()
            &&& keys.len() == bad + 2
            &&& forall|i: int| 0 <= i < keys.len() ==>
                #[trigger] f.ensures((&slice@[i],), keys[i])
            &&& forall|i: int| 0 <= i < bad ==> (
                #[trigger] keys[i].partial_cmp_spec(&keys[i + 1]) matches Some(
                    core::cmp::Ordering::Less | core::cmp::Ordering::Equal,
                )
            )
            &&& !(#[trigger] keys[bad].partial_cmp_spec(&keys[bad + 1]) matches Some(
                core::cmp::Ordering::Less | core::cmp::Ordering::Equal,
            ))
        }),
;","The implementation maps evaluated elements to keys in order and stops at the first unordered adjacent pair. The key sequence records that trace, PartialOrdSpec models <=, and the branch-consistency requirement permits relational key specifications while still determining the observable Boolean."
alloc::collections::BTreeMap::entry,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The returned Entry retains a mutable borrow and can later mutate the map; vstd lacks a public prophetic model relating Entry operations to the map's final state.
alloc::collections::BTreeMap::extract_if,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Extraction and predicate-driven value mutation occur lazily during iteration, with behavior depending on consumption and early drop; no suitable prophetic iterator model exists in vstd."
alloc::collections::BTreeMap::into_keys,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The result wraps the map's consuming iterator, but vstd provides no public model for the future ordered sequence produced by IntoKeys."
alloc::collections::BTreeMap::into_values,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The result wraps the map's consuming iterator, but vstd provides no public model relating IntoValues' ordered output sequence to the consumed map."
alloc::collections::BTreeMap::iter_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"IterMut yields mutable references and determines the map's final values through later, possibly partial iteration; this requires unsupported prophetic iterator and mutable-borrow modeling."
alloc::collections::BTreeMap::range,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"A useful contract must characterize the ordered elements subsequently yielded within generic Borrow and RangeBounds limits, for which vstd lacks a public Range iterator model."
alloc::collections::BTreeMap::range_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"RangeMut lazily yields mutable values and determines the map's final state through later, possibly partial consumption. Current vstd has no prophetic RangeMut model connecting yielded references, generic bounds, and final map contents."
alloc::collections::BTreeMap::retain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The source exhausts extract_if while repeatedly invoking a stateful FnMut with mutable values. Describing the resulting map requires an ordered callback-state and value-writeback trace absent from current vstd.
alloc::collections::BTreeMap::values_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,ValuesMut wraps iter_mut and lazily exposes mutable references whose later writes determine the map's final values. No public prophetic ValuesMut iterator model relates those writes to the receiver.
alloc::collections::BTreeSet::difference,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Although set difference is expressible, current vstd has no public Difference iterator view relating the returned iterator's ordered future outputs to the two set views."
alloc::collections::BTreeSet::extract_if,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"ExtractIf performs predicate calls and removals lazily, so yielded elements and the set's final state depend on consumption and early drop. Current vstd lacks the required prophetic iterator, callback-trace, and range model."
alloc::collections::BTreeSet::intersection,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Although set intersection is expressible, current vstd has no public Intersection iterator view connecting the returned iterator's ascending future outputs to the operand set views."
alloc::collections::BTreeSet::range,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Its useful behavior is the bounded, ordered contents of the returned Range iterator. The concrete iterator lacks a public prophetic model, and generic Borrow-based bound comparisons cannot be expressed precisely with the existing BTreeSet view."
alloc::collections::BTreeSet::retain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The post-state depends on the ordered sequence of calls to a potentially stateful FnMut predicate. Existing function contracts do not expose the callback-state trace needed to characterize which elements remain without imposing unjustified determinism.
alloc::collections::BTreeSet::symmetric_difference,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The source returns a lazy SymmetricDifference iterator. Relating its yielded references to the symmetric difference of the two set views requires a concrete prophetic iterator model that is not currently available for this adapter.
alloc::collections::BTreeSet::union,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The source returns a lazy Union iterator. A useful contract must connect its future yielded references to the union of both set views, but the concrete adapter has no existing prophetic iterator abstraction."
alloc::collections::BinaryHeap::drain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,Drain couples future iterator consumption and drop behavior with the final state of the mutably borrowed heap. Current vstd lacks both a BinaryHeap contents view and a prophetic model for this draining iterator.
alloc::collections::BinaryHeap::iter,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The iterator exposes heap elements in unspecified order. Current vstd has no BinaryHeap contents model or concrete prophetic model for binary_heap::Iter, so no useful relation to future yielded references can be stated."
alloc::collections::BinaryHeap::retain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The final heap depends on stateful FnMut results in an explicitly unspecified visitation order; current vstd lacks both a BinaryHeap logical view and a callback-trace model.
alloc::collections::LinkedList::extract_if,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Extraction and mutable predicate calls occur lazily, so yielded elements and the list's final state depend on partial consumption and early drop; no corresponding prophetic adapter model exists."
alloc::collections::LinkedList::iter,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,Current vstd has neither a public LinkedList sequence view nor a type-specific prophetic model connecting the returned Iter to the list's ordered elements.
alloc::collections::LinkedList::iter_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,IterMut lazily yields mutable references whose later writes determine the list's final contents; current vstd lacks the required mutable-iterator prophecy and LinkedList view.
alloc::collections::VecDeque::drain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Drain defers element movement and deque repair to iteration and drop, with different behavior if leaked; vstd also lacks a generic RangeBounds normalization contract."
alloc::collections::VecDeque::iter_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The returned iterator exposes mutable references across the deque's two internal slices, and their later writes determine the final sequence; current vstd has no suitable prophetic IterMut model."
alloc::collections::VecDeque::range,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The result is an iterator over a generic RangeBounds selection; current vstd lacks a public model connecting VecDeque contents, generic range bounds, and the iterator's yielded sequence."
alloc::collections::VecDeque::range_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Its IterMut yields mutable references whose eventual updates determine the deque's final contents, requiring a prophetic mutable-iterator model unavailable in current vstd."
alloc::collections::VecDeque::retain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The resulting deque depends on stateful FnMut calls made exactly once in original order; current vstd cannot relate an arbitrary runtime closure's call history and results to the retained sequence.
alloc::collections::VecDeque::retain_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The closure may mutate every visited element before deciding whether to retain it, so a sound postcondition needs prophetic modeling of FnMut calls, mutable arguments, and their final values."
alloc::string::String::drain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,Removal occurs when Drain is dropped and may not occur if it is leaked; current vstd lacks an iterator/drop model that can express this deferred conditional mutation.
alloc::string::String::retain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The retained string depends on stateful FnMut results for characters visited once in order; current vstd lacks a call-history abstraction connecting those runtime calls to the final string.
alloc::vec::Vec::drain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The Vec's eventual state depends on whether the returned Drain is consumed, dropped, or forgotten. vstd lacks a Drain prophecy connecting yielded items and final(self)."
alloc::vec::Vec::extract_if,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Extraction and element mutation occur lazily as the adapter advances. No public ExtractIf model captures the FnMut call history, yielded values, and eventual Vec state."
alloc::vec::Vec::retain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The final sequence depends on ordered, potentially stateful FnMut calls. Pointwise closure postconditions cannot model that history without an unjustified determinism restriction; a length-only contract is not useful."
alloc::vec::Vec::retain_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"A useful contract must jointly model each mutable element poststate, each predicate result, and the ordered FnMut call history. Current vstd has no such trace abstraction."
