target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale,requires_source_fidelity_classification,requires_source_fidelity_rationale,requires_source_reference,requires_source_excerpt
alloc::string::String::into_boxed_str,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:complex_result_or_pattern_model;determinism_unsupported_contract_form,,,,,,"Although the source preserves the UTF-8 contents, the available Box<str> view produces a complex result model whose equality with String's view does not establish determinism. No useful, source-justified ordinary contract is expressible in the existing vstd vocabulary.",not_applicable,No requires clause is present.,,
alloc::string::String::into_bytes,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,res@ == vstd::utf8::encode_utf8(s@),"pub assume_specification[ alloc::string::String::into_bytes ](
    s: alloc::string::String,
) -> (res: alloc::vec::Vec<u8>)
    ensures
        res@ == vstd::utf8::encode_utf8(s@),
;",The implementation consumes the String and returns its backing byte vector unchanged. The public vstd UTF-8 encoder therefore relates the observable input character sequence to the returned byte sequence.,not_applicable,No requires clause is present.,,
alloc::string::String::into_raw_parts,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,"The operation transfers ownership of an allocation through a raw pointer. Existing public vstd vocabulary cannot model pointer provenance, allocation ownership, byte contents, or the required relationship with from_raw_parts. Specifying only length and capacity omits the operation's essential semantic output and would create an incomplete trusted abstraction.",not_applicable,No requires clause is present.,,
alloc::string::String::is_empty,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,result == (s@.len() == 0),"pub assume_specification[ alloc::string::String::is_empty ](
    s: &alloc::string::String,
) -> (result: bool)
    ensures
        result == (s@.len() == 0),
;",The implementation returns whether the byte length is zero. A valid UTF-8 String has zero bytes exactly when its semantic character sequence is empty.,not_applicable,No requires clause is present.,,
alloc::string::String::leak,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:determinism_checker_unsupported;determinism_unsupported_contract_form,,,,,,"Although the returned str contents observably equal the consumed String contents, the mutable-reference return is unsupported by the determinism checker. Therefore this API cannot receive a useful ordinary contract in the existing vstd vocabulary.",not_applicable,No requires clause is present.,,
alloc::string::String::len,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,result as nat == encode_utf8(s@).len(),"pub assume_specification[ alloc::string::String::len ](
    s: &alloc::string::String,
) -> (result: usize)
    ensures
        result as nat == encode_utf8(s@).len(),
;",String::len returns the length of its underlying UTF-8 byte vector. The public vstd::utf8::encode_utf8 function deterministically relates the semantic character view s@ to those bytes.,not_applicable,No requires clause is present.,,
alloc::string::String::pop,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"old(s)@.len() == 0 ==> result == None && final(s)@ == old(s)@; old(s)@.len() > 0 ==> result == Some(old(s)@[old(s)@.len() - 1])
            && final(s)@ == old(s)@.drop_last()","pub assume_specification[ alloc::string::String::pop ](
    s: &mut alloc::string::String,
) -> (result: core::option::Option<char>)
    ensures
        old(s)@.len() == 0 ==> result == None && final(s)@ == old(s)@,
        old(s)@.len() > 0 ==> result == Some(old(s)@[old(s)@.len() - 1])
            && final(s)@ == old(s)@.drop_last(),
;","The implementation returns None without mutation for an empty string; otherwise it selects the final decoded char and shortens the buffer by that char's UTF-8 length, corresponding to removing the last element of String's character view.",not_applicable,No requires clause is present.,,
alloc::string::String::push,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,final(s)@ == old(s)@.push(ch),"pub assume_specification[ alloc::string::String::push ](
    s: &mut alloc::string::String,
    ch: char,
)
    ensures
        final(s)@ == old(s)@.push(ch),
;","The implementation UTF-8-encodes ch and appends it without changing the existing prefix, which corresponds to appending ch to String's public Seq<char> view.",not_applicable,No requires clause is present.,,
alloc::string::String::push_str,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,final(s)@ == old(s)@ + string@,"pub assume_specification[ alloc::string::String::push_str ](
    s: &mut alloc::string::String,
    string: &str,
)
    ensures
        final(s)@ == old(s)@ + string@,
;","The implementation appends string.as_bytes() to the String's backing bytes; because both inputs are valid UTF-8, the resulting character view is exactly the old String view followed by the appended str view.",not_applicable,No requires clause is present.,,
alloc::string::String::remove,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,"exists |i: int| #![trigger encode_utf8(old(s)@.subrange(0, i))]
            0 <= i < old(s)@.len()
            && idx as nat == encode_utf8(old(s)@.subrange(0, i)).len()","forall |i: int| #![trigger encode_utf8(old(s)@.subrange(0, i))]
            0 <= i < old(s)@.len()
            && idx as nat == encode_utf8(old(s)@.subrange(0, i)).len()
            ==> result == old(s)@[i]
                && final(s)@ == old(s)@.subrange(0, i)
                    + old(s)@.subrange(i + 1, old(s)@.len() as int)","pub assume_specification[ String::remove ](
    s: &mut String,
    idx: usize,
) -> (result: char)
    requires
        exists |i: int| #![trigger encode_utf8(old(s)@.subrange(0, i))]
            0 <= i < old(s)@.len()
            && idx as nat == encode_utf8(old(s)@.subrange(0, i)).len(),
    ensures
        forall |i: int| #![trigger encode_utf8(old(s)@.subrange(0, i))]
            0 <= i < old(s)@.len()
            && idx as nat == encode_utf8(old(s)@.subrange(0, i)).len()
            ==> result == old(s)@[i]
                && final(s)@ == old(s)@.subrange(0, i)
                    + old(s)@.subrange(i + 1, old(s)@.len() as int),
;","The precondition requires a valid nonterminal UTF-8 boundary. The universal postcondition relates the result and final string to the precondition's matching character index, preventing separate existential post-state witnesses from obscuring determinism.",source_justified,alloc/src/string.rs:1535 shows the String source checks or indexes on UTF-8 character boundaries before returning normally; the requires clause encodes that documented non-panicking byte-index domain in vstd UTF-8 terms.,alloc/src/string.rs:1535,"1531:     #[inline]
1532:     #[stable(feature = ""rust1"", since = ""1.0.0"")]
1533:     #[track_caller]
1534:     #[rustc_confusables(""delete"", ""take"")]
1535:     pub fn remove(&mut self, idx: usize) -> char {
1536:         let ch = match self[idx..].chars().next() {
1537:             Some(ch) => ch,
1538:             None => panic!(""cannot remove a char from the end of a string""),
1539:         };
1540: 
1541:         let next = idx + ch.len_utf8();
1542:         let len = self.len();
1543:         unsafe {"
alloc::string::String::replace_range,data_structure,,4,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,"string_replace_range_valid(&range, encode_utf8(old(s)@))","final(s)@ == string_replace_range_result(&range, encode_utf8(old(s)@), replace_with@)","pub open spec fn string_replace_range_snapshot<R: RangeBoundsSpec<usize>>(
    range: &R,
    len: nat,
) -> (int, int) {
    let start = match range.spec_start_bound() {
        SpecBound::Included(i) => *i as int,
        SpecBound::Excluded(i) => (*i as int) + 1,
        SpecBound::Unbounded => 0,
    };
    let end = match range.spec_end_bound() {
        SpecBound::Included(i) => (*i as int) + 1,
        SpecBound::Excluded(i) => *i as int,
        SpecBound::Unbounded => len as int,
    };
    (start, end)
}

pub open spec fn string_replace_range_valid<R: RangeBoundsSpec<usize>>(
    range: &R,
    old_bytes: Seq<u8>,
) -> bool {
    let snapshot = string_replace_range_snapshot(range, old_bytes.len());
    snapshot.0 <= snapshot.1
        && snapshot.1 <= old_bytes.len()
        && is_char_boundary(old_bytes, snapshot.0)
        && is_char_boundary(old_bytes, snapshot.1)
}

pub open spec fn string_replace_range_result<R: RangeBoundsSpec<usize>>(
    range: &R,
    old_bytes: Seq<u8>,
    replace_with: Seq<char>,
) -> Seq<char> {
    let snapshot = string_replace_range_snapshot(range, old_bytes.len());
    decode_utf8(
        old_bytes.subrange(0, snapshot.0)
            + encode_utf8(replace_with)
            + old_bytes.subrange(snapshot.1, old_bytes.len() as int),
    )
}

pub assume_specification<R>[ alloc::string::String::replace_range ](
    s: &mut alloc::string::String,
    range: R,
    replace_with: &str,
)
where
    R: core::ops::RangeBounds<usize>,
    requires
        string_replace_range_valid(&range, encode_utf8(old(s)@)),
    ensures
        final(s)@ == string_replace_range_result(&range, encode_utf8(old(s)@), replace_with@),
;","Rust 1.96 normalizes the generic RangeBounds value exactly once with `slice::range(range, ..self.len())`, checks both resulting byte endpoints with `is_char_boundary`, and splices `replace_with.bytes()` into that checked byte range. The helper snapshots those normalized byte endpoints once and the postcondition decodes the resulting UTF-8 bytes into the observable String view.",source_justified,"alloc/src/string.rs:2080 normalizes `range` exactly once with `slice::range(range, ..self.len())`, documents the panic domain for invalid range order and non-character-boundary endpoints, then checks both byte endpoints before splicing replacement bytes; `string_replace_range_valid` is exactly that source-backed normal-return domain.",alloc/src/string.rs:2080,"2064:     /// Panics if the range has `start_bound > end_bound`, or, if the range is
2065:     /// bounded on either end and does not lie on a [`char`] boundary.
2080:     pub fn replace_range<R>(&mut self, range: R, replace_with: &str)
2082:         R: RangeBounds<usize>,
2084:         // We avoid #81138 (nondeterministic RangeBounds impls) because we only use `range` once, here.
2085:         let checked_range = slice::range(range, ..self.len());
2088:             self.is_char_boundary(checked_range.start),
2092:             self.is_char_boundary(checked_range.end),
2096:         unsafe { self.as_mut_vec() }.splice(checked_range, replace_with.bytes());"
alloc::string::String::reserve,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:representation_or_allocator;duplicate_vstd_assume_specification,,,,,,"String::reserve already has an assume_specification in vstd::std_specs::capacity, so another trusted contract cannot typecheck and would be redundant. Its distinct capacity effect is representation/allocator state outside ordinary observable String semantics.",not_applicable,No requires clause is present.,,
alloc::string::String::reserve_exact,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:representation_or_allocator;duplicate_vstd_assume_specification,,,,,,"vstd already declares an assume_specification for String::reserve_exact, so another trusted contract cannot typecheck and would be redundant.",not_applicable,No requires clause is present.,,
alloc::string::String::retain,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:iterator_or_adapter_result;determinism_unsupported_contract_form,,,,,,"String::retain permits a stateful FnMut whose result depends on exactly-once, ordered invocation. Existing call_requires/call_ensures vocabulary does not model the evolving closure state across calls. An existential sequence of outcomes is nondeterministic when call_ensures permits both booleans, while a direct filter relation would incorrectly treat the predicate as pure. Trigger annotations could make the previous syntax typecheck but would not repair this semantic deficiency, so no useful source-justified deterministic ordinary contract is available.",not_applicable,No requires clause is present.,,
alloc::string::String::shrink_to,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:representation_or_allocator;duplicate_vstd_assume_specification,,,,,,"vstd already provides an assume_specification for String::shrink_to in std_specs/capacity.rs, including content preservation and capacity bounds. Adding another specification is rejected as a duplicate and would be redundant.",not_applicable,No requires clause is present.,,
alloc::string::String::shrink_to_fit,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:representation_or_allocator;duplicate_vstd_assume_specification,,,,,,"vstd already declares an assume_specification for String::shrink_to_fit, so another trusted contract cannot typecheck. Its allocator-dependent capacity behavior should not be modeled by a redundant specification.",not_applicable,No requires clause is present.,,
alloc::string::String::split_off,data_structure,,3,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,"exists |i: int| 0 <= i <= old(s)@.len()
            && vstd::utf8::encode_utf8(old(s)@.take(i)).len() == at as nat","forall |i: int| #![auto]
            0 <= i <= old(s)@.len()
                && vstd::utf8::encode_utf8(old(s)@.take(i)).len() == at as nat
            ==> final(s)@ == old(s)@.take(i)
                && result@ == old(s)@.skip(i); final(s).spec_capacity() == old(s).spec_capacity()","pub assume_specification[alloc::string::String::split_off](
    s: &mut alloc::string::String,
    at: usize,
) -> (result: alloc::string::String)
    requires
        exists |i: int| 0 <= i <= old(s)@.len()
            && vstd::utf8::encode_utf8(old(s)@.take(i)).len() == at as nat,
    ensures
        forall |i: int| #![auto]
            0 <= i <= old(s)@.len()
                && vstd::utf8::encode_utf8(old(s)@.take(i)).len() == at as nat
            ==> final(s)@ == old(s)@.take(i)
                && result@ == old(s)@.skip(i),
        final(s).spec_capacity() == old(s).spec_capacity(),
;","The precondition exactly characterizes the non-panicking UTF-8 boundary domain. For every character-prefix index corresponding to the requested byte index, the postcondition directly identifies both observable outputs as the source prefix and suffix. Together with the existential precondition, this makes the outputs immediately determined without requiring the solver to derive uniqueness from UTF-8 length properties. The documented preservation of self capacity is also exposed.",source_justified,alloc/src/string.rs:1917 shows the String source checks or indexes on UTF-8 character boundaries before returning normally; the requires clause encodes that documented non-panicking byte-index domain in vstd UTF-8 terms.,alloc/src/string.rs:1917,"1913:     #[inline]
1914:     #[track_caller]
1915:     #[stable(feature = ""string_split_off"", since = ""1.16.0"")]
1916:     #[must_use = ""use `.truncate()` if you don't need the other half""]
1917:     pub fn split_off(&mut self, at: usize) -> String {
1918:         assert!(self.is_char_boundary(at));
1919:         let other = self.vec.split_off(at);
1920:         unsafe { String::from_utf8_unchecked(other) }
1921:     }
1922: 
1923:     /// Truncates this `String`, removing all contents.
1924:     ///
1925:     /// While this means the `String` will have a length of zero, it does not"
alloc::string::String::truncate,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,"new_len as nat >= encode_utf8(old(s)@).len()
            || exists |i: int| 0 <= i <= old(s)@.len()
                && encode_utf8(old(s)@.take(i)).len() == new_len as nat","final(s)@ == if (new_len as nat) < encode_utf8(old(s)@).len() {
            old(s)@.take(choose |i: int| 0 <= i <= old(s)@.len()
                && encode_utf8(old(s)@.take(i)).len() == new_len as nat)
        } else {
            old(s)@
        }","pub assume_specification[ String::truncate ](
    s: &mut String,
    new_len: usize,
)
    requires
        new_len as nat >= encode_utf8(old(s)@).len()
            || exists |i: int| 0 <= i <= old(s)@.len()
                && encode_utf8(old(s)@.take(i)).len() == new_len as nat,
    ensures
        final(s)@ == if (new_len as nat) < encode_utf8(old(s)@).len() {
            old(s)@.take(choose |i: int| 0 <= i <= old(s)@.len()
                && encode_utf8(old(s)@.take(i)).len() == new_len as nat)
        } else {
            old(s)@
        },
;","The precondition exactly captures normal-return calls: out-of-range lengths are no-ops, while shorter lengths must equal the UTF-8 byte length of a character prefix. The postcondition directly determines the observable final character sequence, avoiding reliance on injectivity of encode_utf8 during determinism checking.",source_justified,alloc/src/string.rs:1478 shows the String source checks or indexes on UTF-8 character boundaries before returning normally; the requires clause encodes that documented non-panicking byte-index domain in vstd UTF-8 terms.,alloc/src/string.rs:1478,"1474:     /// ```
1475:     #[inline]
1476:     #[stable(feature = ""rust1"", since = ""1.0.0"")]
1477:     #[track_caller]
1478:     pub fn truncate(&mut self, new_len: usize) {
1479:         if new_len <= self.len() {
1480:             assert!(self.is_char_boundary(new_len));
1481:             self.vec.truncate(new_len)
1482:         }
1483:     }
1484: 
1485:     /// Removes the last character from the string buffer and returns it.
1486:     ///"
alloc::string::String::try_reserve,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:representation_or_allocator;duplicate_vstd_assume_specification,,,,,,"String::try_reserve already has a trusted vstd assume_specification in std_specs/capacity.rs. That contract preserves contents and, on Ok, specifies sufficient capacity via spec_capacity and encode_utf8. Adding another specification would be redundant and fails with a duplicate-specification error.",not_applicable,No requires clause is present.,,
alloc::string::String::try_reserve_exact,data_structure,,4,add_spec,skip,assume_specification,False,,,,0,0,0,classification:representation_or_allocator;duplicate_vstd_assume_specification,,,,,,"Verus vstd already provides a trusted assume_specification for String::try_reserve_exact in std_specs/capacity.rs:107. Emitting another Rust std exec spec for the same target would duplicate existing vstd coverage and can trigger duplicate-specification failures, so this target is source-backed as a skip.",not_applicable,No requires clause is present.,,
alloc::string::String::with_capacity,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:representation_or_allocator;duplicate_vstd_assume_specification,,,,,,String::with_capacity already has an assume_specification in vstd::std_specs::capacity. Adding another trusted contract cannot typecheck because Verus rejects duplicate specifications. The API should therefore be skipped rather than redundantly specified.,not_applicable,No requires clause is present.,,
alloc::sync::Arc::as_ptr,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source guarantees a non-null raw pointer and preserves allocation/provenance identity, but the supplied public vstd vocabulary exposes no sound Arc allocation-identity or raw-pointer-validity relation. Arc's semantic value view cannot distinguish allocation identity, so it cannot characterize as_ptr.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::assume_init,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,"This unsafe API performs a representation-sensitive ownership-preserving cast of an Arc allocation. Existing vstd vocabulary cannot express that allocation and ownership identity without relying on internal representation modeling. A payload-only postcondition would omit the operation's essential Arc semantics and over-trust the representation cast, so no useful ordinary contract is appropriate.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::decrement_strong_count,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The unit-returning function only mutates Arc's hidden strong-count and may deallocate the allocation. Neither the count, raw-pointer provenance, allocation validity, nor deallocation is expressible using the supplied public vstd vocabulary, so no useful sound contract can be stated.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::downcast,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:ownership_or_uninitialized_model,,,,,,"The success branch depends on the erased Any value's concrete type. No supplied public vstd vocabulary relates an Arc<dyn Any + Send + Sync, A> to the T-valued Arc produced by downcasting, so no useful sound result relation is expressible.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::downgrade,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:ownership_or_uninitialized_model,,,,,,"Arc::downgrade creates a Weak sharing the Arc allocation, but existing public vstd vocabulary provides no sound way to relate the returned Weak to the input Arc without modeling hidden allocation identity and atomic reference-count state.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::from_raw,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Arc::from_raw reconstructs ownership from a raw pointer whose validity, allocation origin, layout compatibility, strong count, and single-reconstruction obligation are hidden runtime properties not expressible with the supplied public vstd vocabulary. No useful sound result relation can therefore be stated.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::get_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:determinism_checker_unsupported,,,,,,Whether get_mut returns Some depends on hidden strong/weak reference counts. Public vstd vocabulary cannot express that uniqueness condition or the required identity between the returned mutable reference and the Arc allocation; value equality would not model mutation-through-alias semantics soundly.,not_applicable,No requires clause is present.,,
alloc::sync::Arc::increment_strong_count,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The unit-returning operation only mutates Arc's hidden strong-count state. Existing public vstd vocabulary cannot express the raw pointer's Arc provenance, allocation validity, or the resulting reference-count increment, so no useful sound contract is available.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::into_inner,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:ownership_or_uninitialized_model;determinism_unsupported_contract_form,,,,,,"The Some/None result depends on Arc's hidden atomic strong-reference state and concurrent ownership transitions, which existing public vstd vocabulary cannot model. Relating a successful payload to dereferencing the consumed Arc introduces an invalid ownership or uninitialized-state model. No useful, source-justified ordinary contract remains.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::into_raw,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The implementation preserves an allocation and returns its data pointer, but vstd exposes no supplied public model connecting an Arc to that pointer or its ownership/provenance. Non-nullness alone would not meaningfully support safe recovery, dereference, or raw-pointer identity reasoning.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::make_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:determinism_checker_unsupported,,,,,,"Arc::make_mut returns a mutable reference aliasing the Arc's inner value, but public vstd vocabulary cannot express that reference identity and the resulting propagation of later mutations back through the Arc. A value-only equality would omit the API's essential behavior and could not soundly model callers mutating the returned reference.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::new_cyclic,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:ownership_or_uninitialized_model;determinism_unsupported_contract_form,,,,,,"A source-justified contract must relate the returned Arc contents to the closure result, which requires representing the Weak<T> argument supplied to the closure. alloc::sync::Weak is unsupported in the existing Verus/vstd specification vocabulary. Any contract avoiding Weak would either lose the essential closure relation or provide only a redundant property of the observable result.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::new_uninit,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:ownership_or_uninitialized_model,,,,,,"The result contains intentionally uninitialized T storage. Existing public vstd vocabulary cannot soundly describe its initialization state, contents, or fresh allocation identity, so no useful non-vacuous result relation is expressible.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::new_uninit_slice,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:ownership_or_uninitialized_model;determinism_unsupported_contract_form,,,,,,"Although the source guarantees that the returned slice has length `len`, the result is an owning `Arc` over uninitialized storage. Existing vstd vocabulary does not adequately model that ownership and initialization state, and determinism of the proposed observable contract was inconclusive. An ordinary trusted contract would therefore provide insufficient semantic value.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::new_zeroed,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:ownership_or_uninitialized_model,,,,,,"The implementation guarantees a fresh Arc allocation whose MaybeUninit<T> storage is filled with zero bytes, but existing public vstd vocabulary provides no sound, useful way to describe those bytes or initialization state. For arbitrary T, zero bytes need not represent a valid T, so no value-level postcondition is justified.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::new_zeroed_slice,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:ownership_or_uninitialized_model;determinism_unsupported_contract_form,,,,,,"The length-only postcondition typechecks and is source-justified, but it omits the API's defining zero-initialization semantics and determinism remains unproved because fresh Arc ownership/allocation identity is not modeled suitably. Existing vstd vocabulary cannot express the initialized byte state of MaybeUninit<T> without adding an unsupported abstraction.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::pin,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:ownership_or_uninitialized_model;determinism_unsupported_contract_form,,,,,,"The return type core::pin::Pin<alloc::sync::Arc<T>> is unsupported by the existing Verus/vstd type vocabulary. A useful contract would require an external type specification and associated Pin semantics, so no ordinary assume_specification can typecheck while exposing the source-justified pointee value.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::ptr_eq,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:ownership_or_uninitialized_model,,,,,,"Arc::ptr_eq observes allocation-address identity while ignoring pointer metadata. Existing public Arc views expose the pointee value, not allocation identity, so equal values cannot characterize the result and no useful sound relation is expressible without modeling hidden ownership/allocation state.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::strong_count,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:ownership_or_uninitialized_model;determinism_unsupported_contract_form,,,,,,"The result is a relaxed atomic snapshot of hidden reference-count state that concurrent clones and drops may change independently of the borrowed Arc value. Existing vstd vocabulary cannot express that nondeterminism as a deterministic assume_specification with a useful observable relation. Although the source justifies count >= 1 while this borrow is valid, that bound alone triggered the ownership/uninitialized-model concern and does not provide a sufficiently useful semantic contract.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::try_unwrap,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:ownership_or_uninitialized_model,,,,,,"Branch selection depends on Arc's hidden concurrent strong-count state. Existing vstd vocabulary cannot soundly snapshot the dereferenced value of the consumed Arc or express allocation identity for the Err result, so no useful ordinary contract is available.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::unwrap_or_clone,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:ownership_or_uninitialized_model;determinism_unsupported_contract_form,,,,,,"The consumed Arc prevents directly observing its inner value in a robust postcondition, while cloned<T> is relational and does not determine the returned value. Existing vstd vocabulary cannot express the reference-count-dependent move-or-clone behavior without an ownership-model issue or an unjustified equality guarantee.",not_applicable,No requires clause is present.,,
alloc::sync::Arc::weak_count,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:ownership_or_uninitialized_model,,,,,,"The result observes a hidden atomic weak-reference count that other threads may change at any time. Existing public vstd vocabulary exposes neither that count nor the internal usize::MAX lock sentinel, so no useful sound result relation is expressible.",not_applicable,No requires clause is present.,,
alloc::sync::Weak::as_ptr,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The returned pointer depends on Weak's hidden allocation representation and provenance. It may be valid, dangling, unaligned, or null, and no supplied public vstd vocabulary relates Weak identity to its raw pointer without exposing private state.",not_applicable,No requires clause is present.,,
alloc::sync::Weak::from_raw,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The implementation reconstructs hidden weak-reference ownership from a raw pointer. No supplied public vstd vocabulary can soundly relate the returned Weak<T> to ptr or model its weak-count ownership, so no useful non-vacuous contract is expressible.",not_applicable,No requires clause is present.,,
alloc::sync::Weak::into_raw,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The implementation preserves a weak reference and returns the same address as `as_ptr`, but weak ownership and raw-pointer identity are not expressible using the supplied public vstd vocabulary. A value-level postcondition would conflate semantic views with pointer identity.",not_applicable,No requires clause is present.,,
alloc::sync::Weak::new,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The documented guarantee is that upgrading the new Weak<T> returns None, but no existing public vstd abstraction exposes that state. Weak<T> has no supplied semantic view, and its private sentinel pointer cannot soundly appear in a contract.",not_applicable,No requires clause is present.,,
alloc::sync::Weak::ptr_eq,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Weak::ptr_eq compares hidden allocation addresses, while existing public vstd vocabulary exposes neither Weak allocation identity nor its internal pointer. Semantic value equality cannot represent pointer identity, so no useful sound result relation is expressible.",not_applicable,No requires clause is present.,,
alloc::sync::Weak::strong_count,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result reads hidden atomic reference-count state. Without a public vstd abstraction connecting Weak to its allocation and strong owners, no useful sound result relation is expressible.",not_applicable,No requires clause is present.,,
alloc::sync::Weak::upgrade,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Upgrade depends on hidden, concurrently changing strong-reference state. Existing public vstd vocabulary provides no Weak abstraction relating a successful Arc to its allocation or value, so no useful sound result relation is expressible.",not_applicable,No requires clause is present.,,
alloc::sync::Weak::weak_count,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result depends on hidden atomic strong and weak reference counts and is explicitly only an approximation under concurrency. Existing public vstd vocabulary exposes no sound, useful relation to that state.",not_applicable,No requires clause is present.,,
alloc::vec::Drain::as_slice,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"Drain has no existing vstd semantic view for its remaining elements. A useful contract would require introducing a new abstract model and compatible iterator-advancement contracts; an unconstrained model would not provide an ordinary, independently meaningful specification.",not_applicable,No requires clause is present.,,
